x,y,month,day,ffmc,dmc,dc,isi,temp,rh,wind,rain,area,area_log,month_num,day_fri,day_mon,day_sat,day_sun,day_thu,day_tue,day_wed,temp_rh_ratio,dc_isi_interaction
6,3.0,sep,mon,91.6,108.4,764.0,6.2,23.0,34,2.2,0.0,56.04,4.04375277610604,9,0,1,0,0,0,0,0,0.6571428571428571,4736.8
8,6.0,sep,mon,91.6,108.4,764.0,6.2,22.7,35,2.2,0.0,7.48,2.1377104498038118,9,0,1,0,0,0,0,0,0.6305555555555555,4736.8
2,4.0,sep,mon,91.6,108.4,764.0,6.2,20.4,41,1.8,0.0,1.47,0.9042181506398859,9,0,1,0,0,0,0,0,0.48571428571428565,4736.8
2,5.0,sep,mon,91.6,108.4,764.0,6.2,19.3,44,2.2,0.0,3.93,1.5953389880545987,9,0,1,0,0,0,0,0,0.42888888888888893,4736.8
8,6.0,sep,mon,91.9,111.7,770.3,6.5,15.7,51,2.2,0.0,0.0,0.0,9,0,1,0,0,0,0,0,0.3019230769230769,5006.95
6,3.0,sep,mon,91.5,130.1,807.1,7.5,20.6,37,1.8,0.0,0.0,0.0,9,0,1,0,0,0,0,0,0.5421052631578948,6053.25
8,6.0,sep,mon,91.5,130.1,807.1,7.5,15.9,51,4.5,0.0,2.18,1.1568811967920856,9,0,1,0,0,0,0,0,0.3057692307692308,6053.25
6,3.0,sep,mon,91.5,130.1,807.1,7.5,12.2,66,4.9,0.0,6.1,1.9600947840472698,9,0,1,0,0,0,0,0,0.18208955223880596,6053.25
2,2.5,sep,mon,91.5,130.1,807.1,7.5,16.8,43,3.1,0.0,5.83,1.9213246735826988,9,0,1,0,0,0,0,0,0.38181818181818183,6053.25
1,4.0,sep,mon,91.5,130.1,807.1,7.5,21.3,35,2.2,0.0,28.19,3.3738261848660236,9,0,1,0,0,0,0,0,0.5916666666666667,6053.25
5,4.0,sep,fri,92.1,99.0,745.3,9.6,10.1,75,3.6,0.0,0.0,0.0,9,1,0,0,0,0,0,0,0.13289473684210526,7154.879999999999
3,4.0,sep,fri,92.1,99.0,745.3,9.6,17.4,57,4.5,0.0,0.0,0.0,9,1,0,0,0,0,0,0,0.3,7154.879999999999
5,4.0,sep,fri,92.1,99.0,745.3,9.6,12.8,64,3.6,0.0,1.64,0.9707789171582247,9,1,0,0,0,0,0,0,0.19692307692307692,7154.879999999999
5,4.0,sep,fri,92.1,99.0,745.3,9.6,10.1,75,3.6,0.0,3.71,1.5496879080283263,9,1,0,0,0,0,0,0,0.13289473684210526,7154.879999999999
4,4.0,sep,fri,92.1,99.0,745.3,9.6,15.4,53,6.3,0.0,7.31,2.1174596088673567,9,1,0,0,0,0,0,0,0.2851851851851852,7154.879999999999
7,4.0,sep,fri,92.1,99.0,745.3,9.6,20.6,43,3.6,0.0,2.03,1.1085626195212777,9,1,0,0,0,0,0,0,0.4681818181818182,7154.879999999999
7,4.0,sep,fri,92.1,99.0,745.3,9.6,19.8,47,2.7,0.0,1.72,1.000631880307906,9,1,0,0,0,0,0,0,0.41250000000000003,7154.879999999999
7,4.0,sep,fri,92.1,99.0,745.3,9.6,18.7,50,2.2,0.0,5.97,1.9416152247724325,9,1,0,0,0,0,0,0,0.36666666666666664,7154.879999999999
4,4.0,sep,fri,92.1,99.0,745.3,9.6,20.8,35,4.9,0.0,13.06,2.6433338863825186,9,1,0,0,0,0,0,0,0.5777777777777778,7154.879999999999
4,4.0,sep,fri,92.1,99.0,745.3,9.6,20.8,35,4.9,0.0,1.26,0.8153648132841945,9,1,0,0,0,0,0,0,0.5777777777777778,7154.879999999999
6,3.0,sep,fri,92.5,122.0,789.7,10.2,15.9,55,3.6,0.0,0.0,0.0,9,1,0,0,0,0,0,0,0.2839285714285714,8054.94
6,3.0,sep,fri,92.5,122.0,789.7,10.2,19.7,39,2.7,0.0,0.0,0.0,9,1,0,0,0,0,0,0,0.4925,8054.94
1,4.0,sep,fri,92.5,122.0,789.7,10.2,21.1,39,2.2,0.0,8.12,2.21046980408624,9,1,0,0,0,0,0,0,0.5275000000000001,8054.94
6,5.0,sep,fri,92.5,122.0,789.7,10.2,18.4,42,2.2,0.0,1.09,0.7371640659767197,9,1,0,0,0,0,0,0,0.42790697674418604,8054.94
4,3.0,sep,fri,92.5,122.0,789.7,10.2,17.3,45,4.0,0.0,3.94,1.597365331199831,9,1,0,0,0,0,0,0,0.3760869565217391,8054.94
7,4.0,sep,fri,88.2,55.2,732.3,11.6,15.2,64,3.1,0.0,0.52,0.41871033485818504,9,1,0,0,0,0,0,0,0.23384615384615384,8494.679999999998
4,3.0,sep,tue,91.9,111.7,770.3,6.5,15.9,53,2.2,0.0,2.93,1.3686394258811698,9,0,0,0,0,0,1,0,0.29444444444444445,5006.95
6,5.0,sep,tue,91.9,111.7,770.3,6.5,21.1,35,2.7,0.0,5.65,1.8946168546677629,9,0,0,0,0,0,1,0,0.5861111111111111,5006.95
6,5.0,sep,tue,91.9,111.7,770.3,6.5,19.6,45,3.1,0.0,20.03,3.0459499897146083,9,0,0,0,0,0,1,0,0.42608695652173917,5006.95
4,5.0,sep,tue,91.1,132.3,812.1,12.5,15.9,38,5.4,0.0,1.75,1.0116009116784799,9,0,0,0,0,0,1,0,0.4076923076923077,10151.25
4,5.0,sep,tue,91.1,132.3,812.1,12.5,16.4,27,3.6,0.0,0.0,0.0,9,0,0,0,0,0,1,0,0.5857142857142856,10151.25
6,5.0,sep,sat,91.2,94.3,744.4,8.4,16.8,47,4.9,0.0,12.64,2.613006652415316,9,0,0,1,0,0,0,0,0.35000000000000003,6252.96
4,5.0,sep,sun,91.0,253.10000000000002,825.1,7.1,13.8,77,7.6,0.0,0.0,0.0,9,0,0,0,1,0,0,0,0.17692307692307693,5858.21
7,4.0,sep,sun,91.0,253.10000000000002,825.1,7.1,13.8,77,7.6,0.0,11.06,2.4898941912990393,9,0,0,0,1,0,0,0,0.17692307692307693,5858.21
3,4.0,jul,wed,91.9,133.6,520.5,8.0,14.2,58,4.0,0.0,0.0,0.0,7,0,0,0,0,0,0,1,0.2406779661016949,4164.0
4,5.0,aug,sun,92.0,203.2,664.5,8.1,10.4,75,0.9,0.0,0.0,0.0,8,0,0,0,1,0,0,0,0.1368421052631579,5382.45
5,4.0,aug,thu,94.8,222.4,698.6,13.9,20.3,42,2.7,0.0,0.0,0.0,8,0,0,0,0,1,0,0,0.472093023255814,9710.54
6,5.0,sep,fri,90.3,253.10000000000002,855.3,7.4,10.3,78,4.0,0.0,18.3,2.9601050959108397,9,1,0,0,0,0,0,0,0.13037974683544304,6329.22
6,5.0,sep,sat,91.2,94.3,744.4,8.4,15.4,57,4.9,0.0,39.35,3.6975913947159578,9,0,0,1,0,0,0,0,0.2655172413793104,6252.96
8,6.0,aug,mon,92.1,207.0,672.6,8.2,21.1,54,2.2,0.0,0.0,0.0,8,0,1,0,0,0,0,0,0.38363636363636366,5515.32
2,2.5,aug,sat,93.7,231.1,715.1,8.4,21.9,42,2.2,0.0,174.63,5.168379509433644,8,0,0,1,0,0,0,0,0.5093023255813953,6006.84
6,5.0,mar,thu,90.9,18.9,31.399999999999977,8.0,8.7,51,5.8,0.0,0.0,0.0,3,0,0,0,0,1,0,0,0.1673076923076923,251.19999999999982
4,5.0,jan,sun,86.15,1.1,171.4,0.0,5.2,83,0.9,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.06190476190476191,0.0
5,4.0,jul,wed,93.7,101.3,458.8,11.9,19.3,39,7.2,0.0,7.73,2.166765369851511,7,0,0,0,0,0,0,1,0.48250000000000004,5459.72
8,6.0,aug,thu,90.7,194.1,643.0,6.8,16.2,63,2.7,0.0,16.33,2.8524391037275145,8,0,0,0,0,1,0,0,0.253125,4372.4
8,6.0,aug,wed,95.2,217.7,690.0,17.9,28.2,29,1.8,0.0,5.86,1.925707441737794,8,0,0,0,0,0,0,1,0.94,12350.999999999998
9,6.0,aug,thu,91.6,248.4,753.8,6.3,20.5,58,2.7,0.0,42.87,3.7812307151781224,8,0,0,0,0,1,0,0,0.3474576271186441,4748.94
8,4.0,aug,sat,91.6,253.10000000000002,819.1,7.7,21.3,44,4.5,0.0,12.18,2.578700529074361,8,0,0,1,0,0,0,0,0.47333333333333333,6307.070000000001
2,4.0,aug,sun,91.6,181.3,613.0,7.6,20.9,50,2.2,0.0,16.0,2.833213344056216,8,0,0,0,1,0,0,0,0.40980392156862744,4658.8
3,4.0,sep,sun,90.5,96.7,750.5,11.4,20.6,55,5.4,0.0,24.59,3.2422016501716975,9,0,0,0,1,0,0,0,0.3678571428571429,8555.7
5,5.0,mar,thu,90.9,18.9,31.399999999999977,8.0,11.6,48,5.4,0.0,0.0,0.0,3,0,0,0,0,1,0,0,0.236734693877551,251.19999999999982
6,4.0,aug,fri,94.8,227.0,706.7,12.0,23.3,34,3.1,0.0,28.74,3.392492941032009,8,1,0,0,0,0,0,0,0.6657142857142857,8480.400000000001
7,4.0,aug,fri,94.8,227.0,706.7,12.0,23.3,34,3.1,0.0,0.0,0.0,8,1,0,0,0,0,0,0,0.6657142857142857,8480.400000000001
7,4.0,feb,mon,86.15,9.5,58.3,4.1,7.5,71,6.3,0.0,9.96,2.3942522815198695,2,0,1,0,0,0,0,0,0.10416666666666667,239.02999999999997
8,6.0,sep,fri,91.1,91.3,738.1,7.2,20.7,46,2.7,0.0,30.18,3.4397768636296306,9,1,0,0,0,0,0,0,0.4404255319148936,5314.320000000001
1,3.0,sep,sun,91.0,253.10000000000002,825.1,7.1,21.9,43,4.0,0.0,70.76,4.27332721775054,9,0,0,0,1,0,0,0,0.4977272727272727,5858.21
2,4.0,mar,tue,93.4,15.0,31.399999999999977,11.4,15.2,19,7.6,0.0,0.0,0.0,3,0,0,0,0,0,1,0,0.76,357.95999999999975
6,5.0,feb,mon,86.15,4.6,46.7,2.2,5.3,68,1.8,0.0,0.0,0.0,2,0,1,0,0,0,0,0,0.07681159420289854,102.74000000000001
4,5.0,feb,sun,86.15,9.0,56.9,3.5,10.1,62,1.8,0.0,51.78,3.966132331075178,2,0,0,0,1,0,0,0,0.1603174603174603,199.15
4,3.0,sep,sun,90.5,96.7,750.5,11.4,20.4,55,4.9,0.0,3.64,1.534714366238164,9,0,0,0,1,0,0,0,0.36428571428571427,8555.7
5,6.0,aug,sun,91.6,181.3,613.0,7.6,24.3,33,3.6,0.0,3.63,1.5325568680981427,8,0,0,0,1,0,0,0,0.7147058823529412,4658.8
1,2.5,aug,sat,93.7,231.1,715.1,8.4,25.9,32,3.1,0.0,0.0,0.0,8,0,0,1,0,0,0,0,0.7848484848484848,6006.84
9,5.0,jun,wed,93.3,49.5,297.7,14.0,28.0,34,4.5,0.0,0.0,0.0,6,0,0,0,0,0,0,1,0.8,4167.8
9,5.0,jun,wed,93.3,49.5,297.7,14.0,28.0,34,4.5,0.0,8.16,2.214846178686039,6,0,0,0,0,0,0,1,0.8,4167.8
3,4.0,sep,thu,91.1,88.2,731.7,8.3,22.8,46,4.0,0.0,4.95,1.7833912195575383,9,0,0,0,0,1,0,0,0.48510638297872344,6073.110000000001
9,6.5,aug,fri,94.8,227.0,706.7,12.0,25.0,36,4.0,0.0,0.0,0.0,8,1,0,0,0,0,0,0,0.6756756756756757,8480.400000000001
8,6.0,aug,thu,90.7,194.1,643.0,6.8,21.3,41,3.6,0.0,0.0,0.0,8,0,0,0,0,1,0,0,0.5071428571428571,4372.4
2,4.0,sep,wed,87.9,84.8,725.1,3.7,21.8,34,2.2,0.0,6.04,1.951608170169951,9,0,0,0,0,0,0,1,0.6228571428571429,2682.8700000000003
2,2.5,aug,tue,94.6,212.1,680.9,9.5,27.9,27,2.2,0.0,0.0,0.0,8,0,0,0,0,0,1,0,0.9964285714285713,6468.55
6,5.0,sep,sat,87.1,253.10000000000002,860.6,4.0,17.0,67,4.9,0.0,3.95,1.599387576580599,9,0,0,1,0,0,0,0,0.25,3442.4
4,5.0,feb,sat,86.15,8.2,55.0,2.9,14.2,46,4.0,0.0,0.0,0.0,2,0,0,1,0,0,0,0,0.3021276595744681,159.5
4,3.0,sep,fri,90.3,253.10000000000002,855.3,7.4,19.9,44,3.1,0.0,7.8,2.174751721484161,9,1,0,0,0,0,0,0,0.4422222222222222,6329.22
1,4.0,jul,tue,92.3,96.2,450.2,12.1,23.4,31,5.4,0.0,0.0,0.0,7,0,0,0,0,0,1,0,0.73125,5447.42
6,3.0,feb,fri,86.15,7.3,52.8,2.7,14.7,42,2.7,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0.34186046511627904,142.56
7,4.0,feb,fri,86.15,3.2,43.6,3.3,8.2,53,8.200000000000001,0.0,4.62,1.7263316639055997,2,1,0,0,0,0,0,0,0.15185185185185185,143.88
9,4.0,jul,mon,92.3,92.1,442.1,9.8,22.8,27,4.5,0.0,1.63,0.9669838461896731,7,0,1,0,0,0,0,0,0.8142857142857143,4332.580000000001
7,5.0,aug,sat,93.7,231.1,715.1,8.4,26.4,33,3.6,0.0,0.0,0.0,8,0,0,1,0,0,0,0,0.776470588235294,6006.84
5,4.0,aug,sun,93.6,235.1,723.1,10.1,24.1,50,4.0,0.0,0.0,0.0,8,0,0,0,1,0,0,0,0.4725490196078432,7303.31
8,6.0,aug,thu,94.8,222.4,698.6,13.9,27.5,27,4.9,0.0,746.28,6.616439947564594,8,0,0,0,0,1,0,0,0.9821428571428571,9710.54
6,3.0,jul,tue,92.7,164.1,575.8,8.9,26.3,39,3.1,0.0,7.02,2.081938421878423,7,0,0,0,0,0,1,0,0.6575,5124.62
6,5.0,mar,wed,93.4,17.3,31.399999999999977,9.9,13.8,24,5.8,0.0,0.0,0.0,3,0,0,0,0,0,0,1,0.552,310.8599999999998
2,4.0,aug,sun,92.0,203.2,664.5,8.1,24.9,42,5.4,0.0,2.44,1.235471471385307,8,0,0,0,1,0,0,0,0.5790697674418605,5382.45
2,5.0,aug,sun,91.6,181.3,613.0,7.6,24.8,36,4.0,0.0,3.05,1.3987168811184478,8,0,0,0,1,0,0,0,0.6702702702702703,4658.8
8,6.5,aug,wed,91.7,191.4,635.9,7.8,26.2,36,4.5,0.0,185.76,5.229824370102736,8,0,0,0,0,0,0,1,0.7081081081081081,4960.0199999999995
2,4.0,aug,wed,95.2,217.7,690.0,17.9,30.8,19,4.5,0.0,0.0,0.0,8,0,0,0,0,0,0,1,1.54,12350.999999999998
8,6.0,jul,sun,88.9,253.10000000000002,795.9,5.2,29.3,27,3.6,0.0,6.3,1.9878743481543455,7,0,0,0,1,0,0,0,1.0464285714285715,4138.68
1,3.0,sep,sat,91.2,94.3,744.4,8.4,22.3,48,4.0,0.0,0.72,0.5423242908253616,9,0,0,1,0,0,0,0,0.45510204081632655,6252.96
8,6.0,aug,sat,93.7,231.1,715.1,8.4,26.9,31,3.6,0.0,4.96,1.7850704810772584,8,0,0,1,0,0,0,0,0.840625,6006.84
2,2.5,aug,thu,91.6,248.4,753.8,6.3,20.4,56,2.2,0.0,0.0,0.0,8,0,0,0,0,1,0,0,0.35789473684210527,4748.94
8,6.0,aug,thu,91.6,248.4,753.8,6.3,20.4,56,2.2,0.0,0.0,0.0,8,0,0,0,0,1,0,0,0.35789473684210527,4748.94
2,4.0,aug,mon,92.1,207.0,672.6,8.2,27.9,33,2.2,0.0,2.35,1.208960345836975,8,0,1,0,0,0,0,0,0.8205882352941176,5515.32
1,3.0,aug,thu,94.8,222.4,698.6,13.9,26.2,34,5.8,0.0,0.0,0.0,8,0,0,0,0,1,0,0,0.7485714285714286,9710.54
3,4.0,aug,sun,91.6,181.3,613.0,7.6,24.6,44,4.0,0.0,3.2,1.4350845252893227,8,0,0,0,1,0,0,0,0.5466666666666667,4658.8
7,4.0,sep,thu,89.7,253.10000000000002,849.3,6.8,19.4,45,3.6,0.0,0.0,0.0,9,0,0,0,0,1,0,0,0.42173913043478256,5775.24
1,3.0,aug,sat,92.1,178.0,605.3,9.6,23.3,40,4.0,0.0,6.36,1.9960599327407849,8,0,0,1,0,0,0,0,0.5682926829268293,5810.879999999999
8,6.0,aug,thu,94.8,222.4,698.6,13.9,23.9,38,6.7,0.0,0.0,0.0,8,0,0,0,0,1,0,0,0.6128205128205128,9710.54
2,4.0,aug,sun,93.6,235.1,723.1,10.1,20.9,66,4.9,0.0,15.34,2.7936160894318567,8,0,0,0,1,0,0,0,0.3119402985074627,7303.31
1,4.0,aug,fri,90.6,253.10000000000002,811.2,5.5,22.2,45,3.6,0.0,0.0,0.0,8,1,0,0,0,0,0,0,0.4826086956521739,4461.6
2,5.0,jul,sat,90.8,84.7,376.6,5.6,23.8,51,1.8,0.0,0.0,0.0,7,0,0,1,0,0,0,0,0.45769230769230773,2108.96
8,6.0,aug,mon,92.1,207.0,672.6,8.2,26.8,35,1.3,0.0,0.54,0.43178241642553783,8,0,1,0,0,0,0,0,0.7444444444444445,5515.32
8,6.0,aug,sat,89.4,253.10000000000002,768.4,9.7,14.2,73,2.7,0.0,0.0,0.0,8,0,0,1,0,0,0,0,0.19189189189189187,7453.48
2,5.0,aug,sat,93.7,231.1,715.1,8.4,23.6,53,4.0,0.0,6.43,2.005525858729668,8,0,0,1,0,0,0,0,0.43703703703703706,6006.84
1,3.0,sep,fri,91.1,91.3,738.1,7.2,19.1,46,2.2,0.0,0.33,0.2851789422336624,9,1,0,0,0,0,0,0,0.4063829787234043,5314.320000000001
5,4.0,sep,fri,90.3,253.10000000000002,855.3,7.4,16.2,58,3.6,0.0,0.0,0.0,9,1,0,0,0,0,0,0,0.2745762711864407,6329.22
8,6.0,aug,mon,92.1,207.0,672.6,8.2,25.5,29,1.8,0.0,1.23,0.8020015854720274,8,0,1,0,0,0,0,0,0.85,5515.32
6,5.0,apr,mon,87.9,24.9,41.6,3.7,10.9,64,3.1,0.0,3.35,1.4701758451005928,4,0,1,0,0,0,0,0,0.1676923076923077,153.92000000000002
1,2.5,jul,fri,90.7,80.9,368.3,16.8,14.8,78,8.0,0.0,0.0,0.0,7,1,0,0,0,0,0,0,0.18734177215189873,6187.4400000000005
2,5.0,sep,fri,90.3,253.10000000000002,855.3,7.4,16.2,58,3.6,0.0,9.96,2.3942522815198695,9,1,0,0,0,0,0,0,0.2745762711864407,6329.22
5,5.0,aug,sun,94.0,47.9,100.7,10.7,17.3,80,4.5,0.0,0.0,0.0,8,0,0,0,1,0,0,0,0.21358024691358027,1077.49
6,5.0,aug,sun,92.0,203.2,664.5,8.1,19.1,70,2.2,0.0,0.0,0.0,8,0,0,0,1,0,0,0,0.2690140845070423,5382.45
3,4.0,mar,wed,93.4,17.3,31.399999999999977,9.9,8.9,35,8.0,0.0,0.0,0.0,3,0,0,0,0,0,0,1,0.24722222222222223,310.8599999999998
7,4.0,sep,wed,89.7,253.10000000000002,844.0,10.1,10.5,77,4.0,0.0,0.0,0.0,9,0,0,0,0,0,0,1,0.1346153846153846,8524.4
7,4.0,aug,sun,91.6,181.3,613.0,7.6,19.3,61,4.9,0.0,0.0,0.0,8,0,0,0,1,0,0,0,0.31129032258064515,4658.8
4,5.0,aug,wed,95.2,217.7,690.0,17.9,23.4,49,5.4,0.0,6.43,2.005525858729668,8,0,0,0,0,0,0,1,0.46799999999999997,12350.999999999998
1,4.0,aug,fri,90.5,196.8,649.9,16.3,11.8,83,4.9,0.0,9.71,2.3711778844596574,8,1,0,0,0,0,0,0,0.14047619047619048,10593.37
7,4.0,aug,mon,91.5,238.2,730.6,7.5,17.7,65,4.0,0.0,0.0,0.0,8,0,1,0,0,0,0,0,0.2681818181818182,5479.5
4,5.0,aug,thu,89.4,253.10000000000002,803.3,5.6,17.4,54,3.1,0.0,0.0,0.0,8,0,0,0,0,1,0,0,0.31636363636363635,4498.48
3,4.0,aug,thu,91.6,248.4,753.8,6.3,16.8,56,3.1,0.0,0.0,0.0,8,0,0,0,0,1,0,0,0.2947368421052632,4748.94
3,4.0,jul,mon,94.6,160.0,567.2,16.7,17.9,48,2.7,0.0,0.0,0.0,7,0,1,0,0,0,0,0,0.3653061224489796,9472.24
2,4.0,aug,thu,91.6,248.4,753.8,6.3,16.6,59,2.7,0.0,0.0,0.0,8,0,0,0,0,1,0,0,0.27666666666666667,4748.94
1,4.0,aug,wed,91.7,191.4,635.9,7.8,19.9,50,4.0,0.0,82.75,4.427836170705175,8,0,0,0,0,0,0,1,0.3901960784313725,4960.0199999999995
8,6.0,aug,sat,93.7,231.1,715.1,8.4,18.9,64,4.9,0.0,3.32,1.463255402256019,8,0,0,1,0,0,0,0,0.2907692307692307,6006.84
7,4.0,aug,sat,91.6,253.10000000000002,819.1,7.7,15.5,72,8.0,0.0,1.94,1.0784095813505903,8,0,0,1,0,0,0,0,0.21232876712328766,6307.070000000001
2,5.0,aug,sat,93.7,231.1,715.1,8.4,18.9,64,4.9,0.0,0.0,0.0,8,0,0,1,0,0,0,0,0.2907692307692307,6006.84
8,6.0,aug,sat,93.7,231.1,715.1,8.4,18.9,64,4.9,0.0,0.0,0.0,8,0,0,1,0,0,0,0,0.2907692307692307,6006.84
1,4.0,sep,sun,91.0,253.10000000000002,825.1,7.1,14.5,76,7.6,0.0,3.71,1.5496879080283263,9,0,0,0,1,0,0,0,0.18831168831168832,5858.21
6,5.0,feb,tue,86.15,4.4,31.399999999999977,1.9,4.6,82,6.3,0.0,5.39,1.8547342683894434,2,0,0,0,0,0,1,0,0.05542168674698795,59.659999999999954
6,4.0,feb,tue,86.15,4.4,31.399999999999977,1.9,5.1,77,5.4,0.0,2.14,1.144222799920162,2,0,0,0,0,0,1,0,0.06538461538461537,59.659999999999954
2,2.5,feb,sat,86.15,3.6,31.399999999999977,1.8,4.6,59,0.9,0.0,6.84,2.0592388343623163,2,0,0,1,0,0,0,0,0.07666666666666666,56.51999999999996
6,5.0,mar,mon,87.2,15.1,36.9,7.1,10.2,45,5.8,0.0,3.18,1.430311246536665,3,0,1,0,0,0,0,0,0.2217391304347826,261.98999999999995
3,4.0,mar,wed,90.2,18.5,41.1,7.3,11.2,41,5.4,0.0,5.55,1.8794650496471605,3,0,0,0,0,0,0,1,0.26666666666666666,300.03000000000003
6,5.0,mar,thu,91.3,20.6,43.5,8.5,13.3,27,3.6,0.0,6.61,2.0294631718735947,3,0,0,0,0,1,0,0,0.47500000000000003,369.75
6,3.0,apr,sun,91.0,14.6,31.399999999999977,12.3,13.7,33,8.200000000000001,0.0,61.13,4.129228964075603,4,0,0,0,1,0,0,0,0.4029411764705882,386.21999999999974
5,4.0,apr,sun,91.0,14.6,31.399999999999977,12.3,17.6,27,5.8,0.0,0.0,0.0,4,0,0,0,1,0,0,0,0.6285714285714287,386.21999999999974
4,3.0,may,fri,89.6,25.4,73.7,5.7,18.0,40,4.0,0.0,38.48,3.675794214565281,5,1,0,0,0,0,0,0,0.43902439024390244,420.09000000000003
8,3.0,jun,mon,88.2,96.2,229.0,4.7,14.3,79,4.0,0.0,1.94,1.0784095813505903,6,0,1,0,0,0,0,0,0.17875000000000002,1076.3
9,4.0,jun,sat,90.5,61.1,252.6,9.4,24.5,50,3.1,0.0,70.32,4.267176792994939,6,0,0,1,0,0,0,0,0.4803921568627451,2374.44
4,3.0,jun,thu,93.0,103.8,316.7,10.8,26.4,35,2.7,0.0,10.08,2.4051416813191375,6,0,0,0,0,1,0,0,0.7333333333333333,3420.36
2,5.0,jun,thu,93.7,121.7,350.2,17.9,22.7,40,8.200000000000001,0.0,3.19,1.4327007339340463,6,0,0,0,0,1,0,0,0.5536585365853658,6268.579999999999
4,3.0,jul,thu,93.5,85.3,395.0,9.9,27.2,28,1.3,0.0,1.76,1.0152306797290587,7,0,0,0,0,1,0,0,0.9379310344827586,3910.5
4,3.0,jul,sun,93.7,101.3,423.4,14.7,26.1,45,4.0,0.0,7.36,2.1234584270966104,7,0,0,0,1,0,0,0,0.5673913043478261,6223.98
7,4.0,jul,sun,93.7,101.3,423.4,14.7,18.2,82,4.5,0.0,2.21,1.1662709371419244,7,0,0,0,1,0,0,0,0.21927710843373494,6223.98
7,4.0,jul,mon,89.2,103.9,431.6,6.4,22.6,57,4.9,0.0,278.53,5.633109621361155,7,0,1,0,0,0,0,0,0.3896551724137931,2762.2400000000002
9,6.5,jul,thu,93.2,114.4,560.0,9.5,30.2,25,4.5,0.0,2.75,1.3217558399823195,7,0,0,0,0,1,0,0,1.1615384615384614,5320.0
4,3.0,jul,thu,93.2,114.4,560.0,9.5,30.2,22,4.9,0.0,0.0,0.0,7,0,0,0,0,1,0,0,1.3130434782608695,5320.0
3,4.0,aug,sun,94.9,130.3,587.1,14.1,23.4,40,5.8,0.0,1.29,0.8285518175661483,8,0,0,0,1,0,0,0,0.5707317073170731,8278.11
8,6.0,aug,sun,94.9,130.3,587.1,14.1,31.0,27,5.4,0.0,0.0,0.0,8,0,0,0,1,0,0,0,1.1071428571428572,8278.11
2,5.0,aug,sun,94.9,130.3,587.1,14.1,33.1,25,4.0,0.0,26.43,3.311637304949512,8,0,0,0,1,0,0,0,1.2730769230769232,8278.11
2,4.0,aug,mon,95.0,135.5,596.3,17.9,30.6,28,3.6,0.0,2.07,1.1216775615991057,8,0,1,0,0,0,0,0,1.0551724137931036,10673.769999999999
5,4.0,aug,tue,95.1,141.3,605.8,17.7,24.1,43,6.3,0.0,2.0,1.0986122886681096,8,0,0,0,0,0,1,0,0.5477272727272727,10722.659999999998
5,4.0,aug,tue,95.1,141.3,605.8,17.7,26.4,34,3.6,0.0,16.4,2.856470206220483,8,0,0,0,0,0,1,0,0.7542857142857142,10722.659999999998
4,4.0,aug,tue,95.1,141.3,605.8,17.7,19.4,71,7.6,0.0,46.7,3.8649313978942956,8,0,0,0,0,0,1,0,0.26944444444444443,10722.659999999998
4,4.0,aug,wed,95.1,141.3,605.8,17.7,20.6,58,1.3,0.0,0.0,0.0,8,0,0,0,0,0,0,1,0.3491525423728814,10722.659999999998
4,4.0,aug,wed,95.1,141.3,605.8,17.7,28.7,33,4.0,0.0,0.0,0.0,8,0,0,0,0,0,0,1,0.8441176470588235,10722.659999999998
4,4.0,aug,thu,95.8,152.0,624.1,13.8,32.4,21,4.5,0.0,0.0,0.0,8,0,0,0,0,1,0,0,1.4727272727272727,8612.58
1,3.0,aug,fri,95.9,158.0,633.6,11.3,32.4,27,2.2,0.0,0.0,0.0,8,1,0,0,0,0,0,0,1.157142857142857,7159.68
1,3.0,aug,fri,95.9,158.0,633.6,11.3,27.5,29,4.5,0.0,43.32,3.7914360424390283,8,1,0,0,0,0,0,0,0.9166666666666666,7159.68
6,6.0,aug,sat,96.0,164.0,643.0,14.0,30.8,30,4.9,0.0,8.59,2.2607208888953467,8,0,0,1,0,0,0,0,0.9935483870967742,9002.0
6,6.0,aug,mon,96.2,175.5,661.8,16.8,23.9,42,2.2,0.0,0.0,0.0,8,0,1,0,0,0,0,0,0.555813953488372,11118.24
4,5.0,aug,mon,96.2,175.5,661.8,16.8,32.6,26,3.1,0.0,2.77,1.3270750014599193,8,0,1,0,0,0,0,0,1.2074074074074075,11118.24
3,4.0,aug,tue,96.1,181.1,671.2,14.3,32.3,27,2.2,0.0,14.68,2.7523860149222616,8,0,0,0,0,0,1,0,1.1535714285714285,9598.160000000002
6,5.0,aug,tue,96.1,181.1,671.2,14.3,33.3,26,2.7,0.0,40.54,3.7266568184479665,8,0,0,0,0,0,1,0,1.2333333333333332,9598.160000000002
7,5.0,aug,tue,96.1,181.1,671.2,14.3,27.3,63,4.9,0.0,10.82,2.469793011977952,8,0,0,0,0,0,1,0,0.4265625,9598.160000000002
8,6.0,aug,tue,96.1,181.1,671.2,14.3,21.6,65,4.9,0.0,0.0,0.0,8,0,0,0,0,0,1,0,0.32727272727272727,9598.160000000002
7,5.0,aug,tue,96.1,181.1,671.2,14.3,21.6,65,4.9,0.0,0.0,0.0,8,0,0,0,0,0,1,0,0.32727272727272727,9598.160000000002
